latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-9.15118,147.67644,310.08,1.12,1.05,2023-07-11,0018,T,52,6.1NRT,287.71,10.31,D
-12.09523,142.4911,321.43,1.17,1.08,2023-07-11,0018,T,67,6.1NRT,296.55,14.77,D
-12.11808,142.63783,323.7,1.15,1.07,2023-07-11,0018,T,79,6.1NRT,295.91,20.26,D
-12.11969,142.64822,327.88,1.15,1.07,2023-07-11,0018,T,83,6.1NRT,295.62,26.03,D
-12.11273,142.47752,325.02,1.17,1.08,2023-07-11,0018,T,75,6.1NRT,298.55,18.53,D
-12.1272,142.50769,316.37,1.17,1.08,2023-07-11,0018,T,49,6.1NRT,294.6,9.47,D
-12.13169,142.40923,312.77,1.18,1.08,2023-07-11,0018,T,65,6.1NRT,295.76,7.18,D
-12.24853,142.75903,330.97,1.13,1.06,2023-07-11,0018,T,80,6.1NRT,296.36,29.92,D
-12.20634,142.35857,312.47,1.19,1.08,2023-07-11,0018,T,43,6.1NRT,295.27,7.68,D
-12.20938,142.31421,311.21,1.19,1.09,2023-07-11,0018,T,46,6.1NRT,292.76,6.83,D
-12.27215,142.72415,318.99,1.13,1.06,2023-07-11,0018,T,56,6.1NRT,294.5,13.54,D
-12.29799,142.60779,327.44,1.15,1.07,2023-07-11,0018,T,63,6.1NRT,276.86,31.24,D
-12.27409,142.26436,309.18,1.2,1.09,2023-07-11,0018,T,45,6.1NRT,290.52,5.45,D
-12.30807,142.29213,307.73,1.19,1.09,2023-07-11,0018,T,39,6.1NRT,286.53,6.5,D
-12.40015,142.7334,321.51,1.13,1.06,2023-07-11,0018,T,53,6.1NRT,296.18,13.99,D
-12.40174,142.74364,321.04,1.13,1.06,2023-07-11,0018,T,73,6.1NRT,296.18,14.01,D
-12.40333,142.75386,322.7,1.13,1.06,2023-07-11,0018,T,62,6.1NRT,295.63,15.8,D
-12.40808,142.78442,312.61,1.12,1.06,2023-07-11,0018,T,53,6.1NRT,292.27,7.79,D
-12.33927,142.28101,309.13,1.19,1.09,2023-07-11,0018,T,59,6.1NRT,285.31,7.31,D
-12.40798,142.72168,332.74,1.13,1.06,2023-07-11,0018,T,87,6.1NRT,297.31,29.99,D
-12.40957,142.73193,328.6,1.13,1.06,2023-07-11,0018,T,62,6.1NRT,297.25,22.27,D
-12.40628,142.64828,372.44,1.14,1.06,2023-07-11,0018,T,94,6.1NRT,294.17,141.8,D
-12.40787,142.65857,337.8,1.14,1.06,2023-07-11,0018,T,48,6.1NRT,295.02,39.74,D
-12.43313,142.75967,351.74,1.13,1.06,2023-07-11,0018,T,96,6.1NRT,294.18,71.01,D
-12.4347,142.76987,330.51,1.12,1.06,2023-07-11,0018,T,85,6.1NRT,293.99,27.28,D
-12.43153,142.68646,309.26,1.13,1.06,2023-07-11,0018,T,19,6.1NRT,292.33,5.1,D
-12.44253,142.75819,322.37,1.13,1.06,2023-07-11,0018,T,79,6.1NRT,293.09,17.22,D
-12.4441,142.76839,330.33,1.12,1.06,2023-07-11,0018,T,85,6.1NRT,293.38,28.51,D
-12.44566,142.77855,317.45,1.12,1.06,2023-07-11,0018,T,58,6.1NRT,291.45,11.48,D
-12.44721,142.7887,315.57,1.12,1.06,2023-07-11,0018,T,71,6.1NRT,294.08,10.8,D
-12.44411,142.57866,334.81,1.15,1.07,2023-07-11,0018,T,0,6.1NRT,271.51,40.02,D
-12.41343,142.31331,311.23,1.19,1.08,2023-07-11,0018,T,64,6.1NRT,276.29,12.29,D
-12.60049,142.83508,338.22,1.11,1.05,2023-07-11,0018,T,90,6.1NRT,292.12,41.76,D
-12.60199,142.78288,318.72,1.12,1.05,2023-07-11,0018,T,55,6.1NRT,291.3,13.03,D
-12.60357,142.79305,320.13,1.12,1.05,2023-07-11,0018,T,75,6.1NRT,293.41,14.88,D
-12.81006,142.49608,337.88,1.15,1.07,2023-07-11,0018,T,85,6.1NRT,294.63,41.19,D
-12.81164,142.5065,372,1.15,1.07,2023-07-11,0018,T,100,6.1NRT,297.91,141.58,D
-12.81688,142.50975,324.57,1.15,1.07,2023-07-11,0018,T,37,6.1NRT,294.05,20.03,D
-12.82498,142.56148,319.92,1.14,1.06,2023-07-11,0018,T,58,6.1NRT,293.66,16.61,D
-12.8644,142.56587,310.45,1.14,1.06,2023-07-11,0018,T,56,6.1NRT,287.98,9.34,D
-12.90422,142.41519,311.75,1.16,1.07,2023-07-11,0018,T,63,6.1NRT,292.88,10.15,D
-13.58303,143.16327,312.55,1.06,1.03,2023-07-11,0018,T,65,6.1NRT,296.92,6.98,D
-13.72048,141.80295,311.75,1.22,1.1,2023-07-11,0020,T,57,6.1NRT,298.8,6.66,D
-13.80041,142.05766,312.45,1.18,1.08,2023-07-11,0020,T,62,6.1NRT,298.28,8.1,D
-13.81996,142.12007,312.52,1.17,1.08,2023-07-11,0020,T,60,6.1NRT,295.42,7.42,D
-14.07341,143.66214,314.07,1.02,1.01,2023-07-11,0020,T,63,6.1NRT,296.14,7.85,D
-13.95806,142.76968,350.59,1.09,1.04,2023-07-11,0020,T,96,6.1NRT,298.58,64.11,D
-13.95955,142.77957,377.81,1.09,1.04,2023-07-11,0020,T,100,6.1NRT,301.35,153.88,D
-13.96532,142.77206,349.53,1.09,1.04,2023-07-11,0020,T,95,6.1NRT,297.64,63.54,D
-13.96685,142.78194,358.06,1.09,1.04,2023-07-11,0020,T,99,6.1NRT,299.36,85.87,D
-13.96838,142.79182,342.68,1.09,1.04,2023-07-11,0020,T,92,6.1NRT,298.03,47.94,D
-13.96991,142.8017,330.97,1.08,1.04,2023-07-11,0020,T,85,6.1NRT,297.2,27.76,D
-13.87234,142.11594,309.51,1.17,1.07,2023-07-11,0020,T,49,6.1NRT,297.29,5.32,D
-13.90891,142.09915,318.02,1.17,1.08,2023-07-11,0020,T,50,6.1NRT,298.15,12.1,D
-13.91518,142.07634,315.03,1.17,1.08,2023-07-11,0020,T,53,6.1NRT,297.82,9.47,D
-13.91683,142.08699,319.6,1.17,1.08,2023-07-11,0020,T,74,6.1NRT,297.82,14.55,D
-13.96209,142.37994,319.83,1.13,1.06,2023-07-11,0020,T,64,6.1NRT,299.05,13.39,D
-14.0319,142.17079,316.13,1.15,1.07,2023-07-11,0020,T,69,6.1NRT,298.17,11.33,D
-14.02676,142.07402,316.79,1.17,1.08,2023-07-11,0020,T,70,6.1NRT,298.91,11.56,D
-14.0284,142.08466,316.15,1.17,1.07,2023-07-11,0020,T,69,6.1NRT,299.03,11.13,D
-14.31306,142.67802,313.86,1.09,1.04,2023-07-11,0020,T,40,6.1NRT,299.4,6.94,D
-14.34033,142.68758,314.16,1.09,1.04,2023-07-11,0020,T,64,6.1NRT,298.77,7.16,D
-15.65386,145.02448,315.02,1.02,1.01,2023-07-11,0020,T,68,6.1NRT,298.61,7.64,D
-15.6552,145.03386,314.06,1.02,1.01,2023-07-11,0020,T,66,6.1NRT,298.12,6.88,D
-15.45075,141.6758,323.41,1.18,1.08,2023-07-11,0020,T,69,6.1NRT,297.17,17.78,D
-15.45493,141.67953,319.65,1.17,1.08,2023-07-11,0020,T,72,6.1NRT,297.54,13.49,D
-16.17871,144.57028,320.61,1.01,1,2023-07-11,0020,T,77,6.1NRT,298.03,14.23,D
-16.18004,144.57953,326.98,1.01,1,2023-07-11,0020,T,82,6.1NRT,298.21,21.23,D
-16.22883,144.41153,315.63,1,1,2023-07-11,0020,T,70,6.1NRT,298.65,10.04,D
-16.23017,144.42078,308.39,1,1,2023-07-11,0020,T,53,6.1NRT,298.22,4.46,D
-18.48934,140.71498,310.5,1.21,1.09,2023-07-11,0020,T,62,6.1NRT,296.96,7.84,D
-20.68986,148.60612,309.62,1.79,1.31,2023-07-11,0020,T,66,6.1NRT,293.33,15.14,D
-20.69179,148.62306,316.82,1.8,1.31,2023-07-11,0020,T,75,6.1NRT,293.4,28.65,D
-20.73869,139.47249,306.4,1.32,1.14,2023-07-11,0020,T,58,6.1NRT,294.3,6.54,D
-23.60144,150.25145,306.35,2.6,1.55,2023-07-11,0020,T,61,6.1NRT,294.96,20.9,D
-23.59327,150.2469,308.37,2.6,1.55,2023-07-11,0020,T,66,6.1NRT,295.25,25.74,D
-24.75916,152.32072,308.45,3.8,1.82,2023-07-11,0020,T,63,6.1NRT,294.39,46.36,D
-24.76585,152.31352,309.63,3.8,1.82,2023-07-11,0020,T,69,6.1NRT,294.18,52.87,D
-23.74806,142.28073,311.3,1,1,2023-07-11,0020,T,70,6.1NRT,292.74,9.03,D
-25.64106,150.29683,312.32,2.78,1.59,2023-07-11,0022,T,72,6.1NRT,294.28,43.51,D
-26.58031,146.89574,304.21,1.64,1.26,2023-07-11,0022,T,58,6.1NRT,289.38,11.68,D
-26.58206,146.912,303.08,1.64,1.26,2023-07-11,0022,T,55,6.1NRT,289.18,10.14,D
-27.66612,150.83936,320.4,3.21,1.7,2023-07-11,0022,T,80,6.1NRT,288.35,102.54,D
-27.66857,150.87161,327.49,3.23,1.7,2023-07-11,0022,T,85,6.1NRT,288.48,144.86,D
-8.90927,18.86006,305.36,3.45,1.75,2023-07-11,0105,A,64,6.1NRT,286.31,50.42,N
-8.92118,18.3715,301.1,3.16,1.68,2023-07-11,0105,A,35,6.1NRT,285.88,30.58,N
-8.93623,18.36962,304.22,3.16,1.68,2023-07-11,0105,A,59,6.1NRT,285.76,41.3,N
-8.93538,18.36492,304.57,3.16,1.68,2023-07-11,0105,A,61,6.1NRT,285.71,43.31,N
-8.85644,17.38375,301.79,2.63,1.56,2023-07-11,0105,A,44,6.1NRT,284.87,28.64,N
-8.85945,17.4072,316.45,2.64,1.56,2023-07-11,0105,A,93,6.1NRT,286.19,70.42,N
-10.08026,18.67139,304.64,3.47,1.75,2023-07-11,0105,A,61,6.1NRT,288.85,44.41,N
-10.09126,18.6655,311.72,3.47,1.75,2023-07-11,0105,A,82,6.1NRT,288.72,70.05,N
-10.09499,18.69647,328.47,3.49,1.76,2023-07-11,0105,A,100,6.1NRT,289.74,170.07,N
-10.09872,18.72755,310.58,3.51,1.76,2023-07-11,0105,A,77,6.1NRT,287.83,65.25,N
-10.11067,18.69435,308.48,3.49,1.76,2023-07-11,0105,A,75,6.1NRT,288.58,58.88,N
-10.11444,18.72548,310.47,3.51,1.76,2023-07-11,0105,A,80,6.1NRT,288.55,67.82,N
-10.88997,14.94481,308.99,1.82,1.32,2023-07-11,0105,A,76,6.1NRT,288.68,27.69,N
-12.04345,14.82198,308.59,1.86,1.33,2023-07-11,0107,A,75,6.1NRT,286.58,25.32,N
-12.0368,14.81707,303.24,1.86,1.33,2023-07-11,0107,A,54,6.1NRT,287.25,18.23,N
-13.52339,-43.69691,308.44,1.09,1.04,2023-07-11,0100,T,75,6.1NRT,292.41,8.82,N
-13.51416,-43.69822,315.62,1.09,1.04,2023-07-11,0100,T,92,6.1NRT,292.77,14.82,N
-13.51546,-43.70808,306.07,1.09,1.04,2023-07-11,0100,T,67,6.1NRT,292.12,6.86,N
-11.85097,-44.03981,303.15,1.09,1.04,2023-07-11,0100,T,23,6.1NRT,290.28,6.98,N
-12.21064,-48.57872,314.74,2.19,1.43,2023-07-11,0100,T,90,6.1NRT,292.85,40.82,N
-11.50751,-43.34301,305.12,1.03,1.01,2023-07-11,0100,T,51,6.1NRT,293.46,5.86,N
-11.50878,-43.35225,314.32,1.03,1.01,2023-07-11,0100,T,89,6.1NRT,293.93,12.85,N
-11.49852,-43.3443,328.91,1.03,1.01,2023-07-11,0100,T,100,6.1NRT,294.49,27.94,N
-11.49979,-43.35355,313.5,1.03,1.01,2023-07-11,0100,T,87,6.1NRT,293.5,11.83,N
-12.02477,-49.51321,301.26,2.57,1.54,2023-07-11,0100,T,39,6.1NRT,290.71,17.18,N
-11.24559,-46.49064,301.92,1.47,1.2,2023-07-11,0100,T,45,6.1NRT,290.58,9.47,N
-11.16995,-47.42799,309.27,1.72,1.29,2023-07-11,0100,T,77,6.1NRT,292.1,18.99,N
-11.17189,-47.44358,303.73,1.72,1.29,2023-07-11,0100,T,57,6.1NRT,291.92,11.18,N
-11.3118,-49.45685,304.73,2.49,1.52,2023-07-11,0100,T,61,6.1NRT,292.07,22.12,N
-9.5877,-40.33693,311.96,1.17,1.07,2023-07-11,0100,T,84,6.1NRT,284.68,15.85,N
-9.58923,-40.34735,305.71,1.16,1.07,2023-07-11,0100,T,65,6.1NRT,286.78,10.35,N
-10.11681,-45.25303,304.05,1.19,1.09,2023-07-11,0102,T,53,6.1NRT,292.28,5.78,N
-10.11264,-45.24855,303.16,1.19,1.08,2023-07-11,0102,T,32,6.1NRT,292.33,6.77,N
-10.53911,-48.98004,304.28,2.22,1.44,2023-07-11,0102,T,59,6.1NRT,292.68,17.39,N
-10.52634,-48.98208,344.89,2.22,1.44,2023-07-11,0102,T,100,6.1NRT,293.06,164.74,N
-10.52874,-49.00197,344.22,2.23,1.45,2023-07-11,0102,T,100,6.1NRT,292.81,161.27,N
-10.35821,-47.96535,316.88,1.83,1.33,2023-07-11,0102,T,94,6.1NRT,292.33,35.78,N
-10.47961,-49.24236,309.32,2.32,1.47,2023-07-11,0102,T,77,6.1NRT,293,29.16,N
-9.12917,-40.1944,307.64,1.2,1.09,2023-07-11,0102,T,72,6.1NRT,290.7,9.01,N
-9.13078,-40.20511,302.41,1.2,1.09,2023-07-11,0102,T,49,6.1NRT,290.96,4.82,N
-9.12679,-40.20109,310.64,1.2,1.09,2023-07-11,0102,T,81,6.1NRT,290.61,12.53,N
-10.04916,-47.97376,310.17,1.82,1.32,2023-07-11,0102,T,79,6.1NRT,292.28,22.14,N
-10.0512,-47.98998,382.19,1.82,1.32,2023-07-11,0102,T,100,6.1NRT,295.79,390.76,N
-10.05324,-48.00626,317.41,1.83,1.32,2023-07-11,0102,T,95,6.1NRT,292.64,35.75,N
-9.52036,-45.16403,303.93,1.16,1.07,2023-07-11,0102,T,58,6.1NRT,293.28,5.51,N
-9.52176,-45.17437,315,1.16,1.07,2023-07-11,0102,T,90,6.1NRT,293.53,15.68,N
-9.86218,-48.77488,314.6,2.09,1.41,2023-07-11,0102,T,90,6.1NRT,292.74,35.78,N
-9.86445,-48.79335,305.91,2.09,1.41,2023-07-11,0102,T,66,6.1NRT,292.61,17.16,N
-9.56632,-49.97601,306.91,2.57,1.54,2023-07-11,0102,T,70,6.1NRT,292.69,26.31,N
-9.20739,-47.29057,314.35,1.57,1.23,2023-07-11,0102,T,89,6.1NRT,290.88,22.59,N
-9.20916,-47.3045,328.78,1.57,1.24,2023-07-11,0102,T,100,6.1NRT,294.07,51.3,N
-8.76397,-44.00304,306.52,1.03,1.01,2023-07-11,0102,T,68,6.1NRT,293.44,5.85,N
-9.32649,-48.97666,304.26,2.12,1.42,2023-07-11,0102,T,58,6.1NRT,292.58,13.77,N
-9.31395,-48.97847,304.93,2.12,1.42,2023-07-11,0102,T,62,6.1NRT,292.24,15.3,N
-9.32274,-48.96317,310.32,2.12,1.41,2023-07-11,0102,T,80,6.1NRT,292.71,25.52,N
-9.32522,-48.98225,303.63,2.12,1.42,2023-07-11,0102,T,34,6.1NRT,292.44,12.46,N
-9.03659,-46.9646,304.44,1.48,1.2,2023-07-11,0102,T,60,6.1NRT,292.5,9.57,N
-9.35805,-49.54574,307.91,2.36,1.48,2023-07-11,0102,T,73,6.1NRT,292.46,26.77,N
-9.14556,-49.62737,316.4,2.38,1.49,2023-07-11,0102,T,93,6.1NRT,292.76,47.4,N
-9.14816,-49.6486,310.75,2.39,1.49,2023-07-11,0102,T,81,6.1NRT,292.26,32.01,N
-8.13666,-42.86779,305.14,1,1,2023-07-11,0102,T,63,6.1NRT,294.33,5.04,N
-8.99196,-49.44257,328.25,2.29,1.46,2023-07-11,0102,T,100,6.1NRT,292.15,85.23,N
-8.99117,-49.42768,302.78,2.28,1.46,2023-07-11,0102,T,51,6.1NRT,291.98,13.08,N
-8.99374,-49.4478,320.11,2.29,1.46,2023-07-11,0102,T,100,6.1NRT,291.93,56.59,N
-8.98075,-49.44943,303.27,2.29,1.46,2023-07-11,0102,T,54,6.1NRT,291.97,14.34,N
-8.23585,-44.24603,310.21,1.04,1.02,2023-07-11,0102,T,79,6.1NRT,291.29,10.5,N
-8.23711,-44.25529,301.81,1.04,1.02,2023-07-11,0102,T,44,6.1NRT,291.36,4.89,N
-8.47108,-46.39939,306.96,1.33,1.14,2023-07-11,0102,T,70,6.1NRT,292.91,10.13,N
-8.68873,-48.50001,306.92,1.9,1.35,2023-07-11,0102,T,70,6.1NRT,293.38,17.62,N
-8.7974,-49.65305,303.34,2.36,1.48,2023-07-11,0102,T,55,6.1NRT,291.8,15.89,N
-8.2923,-46.43568,310.93,1.33,1.14,2023-07-11,0102,T,81,6.1NRT,292.91,14.06,N
-8.29387,-46.44752,322.61,1.33,1.14,2023-07-11,0102,T,100,6.1NRT,293.21,29.79,N
-8.68178,-49.67312,305.02,2.36,1.48,2023-07-11,0102,T,63,6.1NRT,293.05,15.98,N
-8.68215,-49.65772,306.14,2.35,1.48,2023-07-11,0102,T,62,6.1NRT,292.91,17.31,N
-8.06799,-47.60688,308.19,1.59,1.24,2023-07-11,0102,T,74,6.1NRT,292.67,13.76,N
-7.62775,-44.37537,308.4,1.04,1.02,2023-07-11,0102,T,74,6.1NRT,293.08,8.3,N
-7.72665,-46.17524,312.59,1.26,1.11,2023-07-11,0102,T,85,6.1NRT,293.84,14.01,N
-7.44187,-45.17638,311.42,1.11,1.05,2023-07-11,0102,T,82,6.1NRT,294.21,10.24,N
-7.44319,-45.18623,304.86,1.11,1.05,2023-07-11,0102,T,40,6.1NRT,294.28,5.24,N
-7.43487,-45.17371,305.97,1.11,1.05,2023-07-11,0102,T,62,6.1NRT,294.19,5.87,N
-7.43623,-45.18354,315.31,1.11,1.05,2023-07-11,0102,T,91,6.1NRT,294.86,13.96,N
-7.42693,-45.18486,304.72,1.11,1.05,2023-07-11,0102,T,61,6.1NRT,294.38,5.25,N
-7.20845,-45.60179,313.08,1.15,1.07,2023-07-11,0102,T,86,6.1NRT,294.46,13.18,N
-7.20986,-45.61202,306.33,1.16,1.07,2023-07-11,0102,T,68,6.1NRT,294.28,7.22,N
-7.13988,-45.17345,309.11,1.1,1.05,2023-07-11,0102,T,76,6.1NRT,294.23,8.23,N
-7.20892,-45.96416,306.11,1.21,1.09,2023-07-11,0102,T,67,6.1NRT,293.32,7.7,N
-7.21036,-45.97491,303.43,1.21,1.09,2023-07-11,0102,T,55,6.1NRT,293.32,5.62,N
-6.93087,-44.12571,310.59,1.02,1.01,2023-07-11,0102,T,80,6.1NRT,294.79,8.55,N
-6.93212,-44.13478,310.95,1.02,1.01,2023-07-11,0102,T,81,6.1NRT,294.1,8.79,N
-7.07128,-46.91954,304.38,1.38,1.16,2023-07-11,0102,T,60,6.1NRT,292.32,7.48,N
-7.07293,-46.93188,313.44,1.38,1.16,2023-07-11,0102,T,87,6.1NRT,292.44,17.55,N
-7.06262,-46.9333,304.67,1.38,1.16,2023-07-11,0102,T,61,6.1NRT,292.52,7.93,N
-7.03649,-46.9745,304.32,1.39,1.17,2023-07-11,0102,T,59,6.1NRT,292.28,7.64,N
-7.02989,-46.98113,302.6,1.39,1.17,2023-07-11,0102,T,50,6.1NRT,292.3,6.24,N
-6.45094,-44.5177,318.61,1.03,1.02,2023-07-11,0102,T,97,6.1NRT,294.61,15.4,N
-6.45219,-44.52678,349.5,1.03,1.02,2023-07-11,0102,T,100,6.1NRT,295.63,62.47,N
-6.45345,-44.53593,313.94,1.03,1.02,2023-07-11,0102,T,88,6.1NRT,293.51,11.21,N
-6.44193,-44.51894,307.63,1.03,1.02,2023-07-11,0102,T,72,6.1NRT,294.01,6.79,N
-6.74365,-47.21642,315.79,1.43,1.18,2023-07-11,0102,T,92,6.1NRT,294.11,20.51,N
-6.74534,-47.22915,367.39,1.43,1.18,2023-07-11,0102,T,100,6.1NRT,296.12,179.94,N
-6.74704,-47.2419,305.68,1.43,1.18,2023-07-11,0102,T,65,6.1NRT,293.52,8.56,N
-6.26947,-44.53683,303.74,1.03,1.02,2023-07-11,0102,T,57,6.1NRT,292.58,5.31,N
-6.00539,-43.36801,318.46,1,1,2023-07-11,0102,T,97,6.1NRT,290.7,17.15,N
-4.92258,-37.41885,302.69,2.21,1.44,2023-07-11,0102,T,51,6.1NRT,292.58,10.88,N
-4.92312,-37.42441,304.62,2.21,1.44,2023-07-11,0102,T,61,6.1NRT,292.58,15.39,N
-6.03322,-45.43074,307.15,1.1,1.05,2023-07-11,0102,T,70,6.1NRT,293.83,7.34,N
-6.03456,-45.44054,307.48,1.1,1.05,2023-07-11,0102,T,72,6.1NRT,293.96,7.66,N
-6.29263,-47.96558,305.9,1.59,1.24,2023-07-11,0102,T,66,6.1NRT,293.08,10.95,N
-6.29449,-47.97964,305.28,1.6,1.24,2023-07-11,0102,T,64,6.1NRT,292.72,10.17,N
-6.57532,-51.0974,300.65,2.84,1.61,2023-07-11,0102,T,31,6.1NRT,290.5,15.55,N
-5.93371,-46.65744,305.59,1.28,1.12,2023-07-11,0102,T,65,6.1NRT,292.98,7.84,N
-5.44844,-43.40316,327.69,1,1,2023-07-11,0102,T,100,6.1NRT,294.14,25.27,N
-5.81965,-46.27555,304.92,1.21,1.09,2023-07-11,0102,T,62,6.1NRT,293.27,7.05,N
-5.74661,-46.41299,314.31,1.23,1.1,2023-07-11,0102,T,89,6.1NRT,294.18,15.98,N
-5.18548,-43.24159,320.21,1.01,1,2023-07-11,0102,T,100,6.1NRT,293.27,15.93,N
-5.17534,-43.23399,349.05,1.01,1,2023-07-11,0102,T,100,6.1NRT,294.73,58.59,N
-5.1766,-43.24288,376.8,1.01,1,2023-07-11,0102,T,100,6.1NRT,296.53,139.77,N
-5.16645,-43.23526,309.14,1.01,1,2023-07-11,0102,T,60,6.1NRT,292.67,6.9,N
-5.16771,-43.24416,337.54,1.01,1,2023-07-11,0102,T,100,6.1NRT,293.51,37.95,N
-4.97574,-42.21788,305.68,1.07,1.03,2023-07-11,0102,T,65,6.1NRT,295.07,5.87,N
-4.88161,-43.1765,309,1.01,1,2023-07-11,0102,T,76,6.1NRT,294.81,7.05,N
-4.88287,-43.18543,319.56,1.01,1,2023-07-11,0102,T,99,6.1NRT,295.26,15.94,N
-4.88414,-43.19436,305.63,1.01,1,2023-07-11,0102,T,65,6.1NRT,293.79,4.76,N
-4.61281,-43.75546,334.1,1,1,2023-07-11,0102,T,100,6.1NRT,295.45,32.99,N
-4.61405,-43.7643,315.98,1,1,2023-07-11,0102,T,92,6.1NRT,294.18,12.73,N
-4.60394,-43.75673,330.19,1,1,2023-07-11,0102,T,100,6.1NRT,294.95,27.81,N
-4.78541,-47.83826,308.49,1.48,1.2,2023-07-11,0102,T,75,6.1NRT,293.4,13.01,N
-4.56777,-47.20019,359.1,1.33,1.14,2023-07-11,0102,T,100,6.1NRT,296.28,126.12,N
-4.5694,-47.21193,326.04,1.33,1.14,2023-07-11,0102,T,100,6.1NRT,294.34,35.31,N
-4.52436,-48.02655,304.53,1.51,1.21,2023-07-11,0102,T,60,6.1NRT,293.94,8.71,N
-4.51364,-48.02829,322.59,1.51,1.21,2023-07-11,0102,T,100,6.1NRT,293.79,34.78,N
-4.51535,-48.04128,315.68,1.52,1.22,2023-07-11,0102,T,92,6.1NRT,293.85,23,N
-4.52108,-48.03327,326.63,1.51,1.21,2023-07-11,0102,T,100,6.1NRT,294.5,42.95,N
-4.26706,-48.08013,334.31,1.51,1.21,2023-07-11,0102,T,100,6.1NRT,294.56,62.02,N
-4.26887,-48.0936,309.54,1.52,1.22,2023-07-11,0102,T,78,6.1NRT,294.11,14.97,N
-3.5794,-43.22066,313.94,1.02,1.01,2023-07-11,0102,T,88,6.1NRT,294.05,11.4,N
-4.29112,-48.42828,304.49,1.61,1.25,2023-07-11,0102,T,60,6.1NRT,293.5,8.83,N
-3.47138,-44.28564,306.07,1,1,2023-07-11,0102,T,64,6.1NRT,295.06,4.91,N
-3.45974,-44.53742,312.74,1.01,1,2023-07-11,0102,T,84,6.1NRT,295.1,9.93,N
-3.16793,-43.24575,306.08,1.02,1.01,2023-07-11,0102,T,65,6.1NRT,293.91,5.69,N
-2.75185,-42.58961,302.53,1.08,1.04,2023-07-11,0102,T,28,6.1NRT,292.44,3.51,N
-3.41706,-47.59558,312.74,1.36,1.16,2023-07-11,0102,T,86,6.1NRT,293.36,16.84,N
-2.6767,-47.71115,309.79,1.35,1.15,2023-07-11,0102,T,78,6.1NRT,292.64,12.91,N
-2.67834,-47.72298,312.09,1.36,1.15,2023-07-11,0102,T,84,6.1NRT,292.58,15.71,N
-20.6717,-42.25413,302.89,1.09,1.04,2023-07-11,0056,T,52,6.1NRT,287.6,6.96,N
-20.66241,-42.25548,309.15,1.09,1.04,2023-07-11,0056,T,77,6.1NRT,287.57,11.62,N
-20.98739,-45.59533,304.83,1.74,1.29,2023-07-11,0056,T,62,6.1NRT,285.83,17,N
-20.24325,-40.24186,318.93,1,1,2023-07-11,0056,T,98,6.1NRT,291.93,15.69,N
-20.23302,-40.23387,304.18,1,1,2023-07-11,0056,T,30,6.1NRT,291.86,5.01,N
-20.55555,-43.7762,301.34,1.3,1.13,2023-07-11,0058,T,40,6.1NRT,285.72,9.09,N
-20.19837,-41.79002,302.7,1.05,1.02,2023-07-11,0058,T,51,6.1NRT,287.51,7.11,N
-19.05822,-44.8716,318.06,1.46,1.19,2023-07-11,0058,T,96,6.1NRT,276.4,33,N
-19.0524,-44.86452,302.51,1.46,1.19,2023-07-11,0058,T,50,6.1NRT,275.41,13.19,N
-19.05406,-44.87807,310.22,1.46,1.19,2023-07-11,0058,T,79,6.1NRT,276.44,21.87,N
-17.47902,-46.41241,328.91,1.78,1.31,2023-07-11,0058,T,100,6.1NRT,288.87,67.7,N
-17.48097,-46.42895,311.4,1.79,1.31,2023-07-11,0058,T,82,6.1NRT,288.49,27.78,N
-17.46737,-46.41387,312.8,1.78,1.31,2023-07-11,0058,T,86,6.1NRT,288.96,30.61,N
-17.1612,-45.65296,300.14,1.55,1.23,2023-07-11,0058,T,18,6.1NRT,288.41,9.15,N
-16.04532,-42.2831,301.62,1.02,1.01,2023-07-11,0058,T,43,6.1NRT,290.09,5.33,N
-15.97971,-49.06474,318.1,2.71,1.58,2023-07-11,0058,T,96,6.1NRT,286.9,76.16,N
-15.97199,-49.04639,302.8,2.7,1.57,2023-07-11,0058,T,51,6.1NRT,287.27,28.12,N
-15.97486,-49.07208,309.16,2.71,1.58,2023-07-11,0058,T,77,6.1NRT,286.52,44.59,N
4.01709,7.50074,305.66,1.82,1.32,2023-07-11,0102,A,10,6.1NRT,286.19,17.38,N
-0.73922,12.96962,300.66,1.04,1.02,2023-07-11,0102,A,32,6.1NRT,289.78,4.01,N
-1.21181,14.62495,300.39,1.25,1.11,2023-07-11,0105,A,27,6.1NRT,289.78,5.42,N
-1.21343,14.63611,305.25,1.25,1.11,2023-07-11,0105,A,64,6.1NRT,289.78,9.54,N
-3.22753,15.20799,307.6,1.46,1.19,2023-07-11,0105,A,72,6.1NRT,284.35,16.5,N
-3.39966,14.97688,301.32,1.41,1.18,2023-07-11,0105,A,26,6.1NRT,288.29,7.79,N
-3.40137,14.98872,318.99,1.42,1.18,2023-07-11,0105,A,98,6.1NRT,288.53,27.6,N
-3.40319,15.00135,321.59,1.42,1.18,2023-07-11,0105,A,100,6.1NRT,286.83,32.25,N
-3.40507,15.01434,309.59,1.42,1.18,2023-07-11,0105,A,78,6.1NRT,285.08,16.06,N
-3.41186,14.98723,318.15,1.42,1.18,2023-07-11,0105,A,96,6.1NRT,286.64,26.57,N
-3.41559,15.01295,302.1,1.42,1.18,2023-07-11,0105,A,18,6.1NRT,286.88,8.25,N
