latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.4836,6.71195,330.46,1.03,1.02,2023-07-07,1024,T,0,6.1NRT,309.53,19.31,D
51.45899,6.74775,322.31,1.03,1.02,2023-07-07,1024,T,0,6.1NRT,307.39,9.43,D
51.1715,3.8042,322.29,1.01,1.01,2023-07-07,1024,T,0,6.1NRT,304.25,12.66,D
51.16957,3.8183,320.89,1.01,1.01,2023-07-07,1024,T,68,6.1NRT,303.01,11.82,D
51.569,-3.75333,314.31,1.87,1.34,2023-07-07,1024,T,0,6.1NRT,298.01,21.33,D
48.26524,14.33673,312,2.46,1.51,2023-07-07,1026,T,19,6.1NRT,297.06,15.89,D
49.48443,8.58636,318.79,1.23,1.1,2023-07-07,1026,T,70,6.1NRT,306.42,7.94,D
50.29892,2.71357,316.49,1.03,1.02,2023-07-07,1026,T,56,6.1NRT,301.35,6.43,D
49.421,6.93789,328.85,1.09,1.04,2023-07-07,1026,T,82,6.1NRT,304.98,21.05,D
48.59191,11.22038,313.76,1.68,1.27,2023-07-07,1026,T,56,6.1NRT,299.3,13.87,D
47.07334,17.09922,311.69,3.71,1.8,2023-07-07,1026,T,68,6.1NRT,296.05,49.02,D
49.35871,6.7525,324.12,1.08,1.04,2023-07-07,1026,T,33,6.1NRT,310.06,13.02,D
49.3497,6.74894,324.69,1.08,1.04,2023-07-07,1026,T,60,6.1NRT,309.57,13.45,D
47.06596,17.08752,308.82,3.71,1.8,2023-07-07,1026,T,64,6.1NRT,294.88,36.2,D
49.17173,7.38229,338.14,1.13,1.06,2023-07-07,1026,T,88,6.1NRT,304.3,38.53,D
49.16907,7.3972,335.94,1.14,1.06,2023-07-07,1026,T,87,6.1NRT,305.06,34.3,D
49.24722,6.85672,320.75,1.09,1.04,2023-07-07,1026,T,57,6.1NRT,309.14,10.81,D
48.94496,8.38634,316.65,1.24,1.11,2023-07-07,1026,T,30,6.1NRT,304.96,10.22,D
48.83566,8.246,319.01,1.23,1.1,2023-07-07,1026,T,47,6.1NRT,305.57,10.4,D
47.76024,9.4509,309.5,1.46,1.19,2023-07-07,1026,T,54,6.1NRT,298.96,7.3,D
47.96022,7.31598,316.17,1.18,1.08,2023-07-07,1026,T,40,6.1NRT,302.9,8.27,D
47.77221,7.42504,322.57,1.2,1.09,2023-07-07,1026,T,48,6.1NRT,308.78,17.59,D
47.24305,8.83152,312.87,1.4,1.17,2023-07-07,1026,T,44,6.1NRT,300.94,6.92,D
47.62436,6.13864,322.19,1.1,1.04,2023-07-07,1026,T,47,6.1NRT,306.2,11.29,D
45.39433,9.25648,315.01,1.62,1.25,2023-07-07,1026,T,49,6.1NRT,301.55,13.41,D
45.71621,5.42391,317.81,1.1,1.05,2023-07-07,1026,T,71,6.1NRT,301.58,9.5,D
45.64537,5.12071,323.03,1.08,1.04,2023-07-07,1026,T,51,6.1NRT,305.73,11.36,D
44.97362,7.7215,315.46,1.4,1.17,2023-07-07,1026,T,61,6.1NRT,298.86,11.35,D
43.62242,4.77988,323.82,1.12,1.05,2023-07-07,1026,T,67,6.1NRT,308.01,10.78,D
43.46889,5.60815,319.57,1.21,1.09,2023-07-07,1026,T,64,6.1NRT,306.05,10.27,D
42.8041,2.88422,324.09,1.02,1.01,2023-07-07,1026,T,46,6.1NRT,306,9.32,D
42.8022,2.89641,324.54,1.02,1.01,2023-07-07,1026,T,61,6.1NRT,306.4,9.46,D
42.79334,2.89389,331.91,1.02,1.01,2023-07-07,1026,T,85,6.1NRT,306.99,16.67,D
36.86379,6.99342,326.35,1.96,1.37,2023-07-07,1028,T,59,6.1NRT,308.7,25.39,D
36.4696,3.49683,373.86,1.27,1.12,2023-07-07,1028,T,100,6.1NRT,312.72,158.12,D
36.46707,3.51128,367.18,1.27,1.12,2023-07-07,1028,T,100,6.1NRT,311.96,126.41,D
36.45967,3.4952,328.32,1.27,1.12,2023-07-07,1028,T,57,6.1NRT,309.73,12.76,D
36.4572,3.50928,333.47,1.27,1.12,2023-07-07,1028,T,80,6.1NRT,309.46,22.37,D
40.12763,18.30499,323.74,1.27,1.12,2023-07-07,1225,A,71,6.1NRT,305.51,9.18,D
41.72587,22.1392,321.67,2.17,1.43,2023-07-07,1225,A,76,6.1NRT,304.85,24.04,D
44.16762,12.27802,319.67,1.01,1,2023-07-07,1227,A,71,6.1NRT,304.82,5.66,D
44.20691,12.10516,324.11,1.01,1,2023-07-07,1227,A,38,6.1NRT,306.97,10.9,D
44.49687,11.40398,324.25,1.03,1.01,2023-07-07,1227,A,75,6.1NRT,308.12,8.2,D
44.71226,10.55354,322.04,1.07,1.03,2023-07-07,1227,A,72,6.1NRT,307.16,8.86,D
44.981,10.43282,323.17,1.07,1.03,2023-07-07,1227,A,67,6.1NRT,308.95,9.6,D
45.11172,10.36827,323.96,1.07,1.03,2023-07-07,1227,A,66,6.1NRT,307.37,11.83,D
45.12075,10.36523,325.53,1.07,1.03,2023-07-07,1227,A,73,6.1NRT,308.21,13.67,D
44.86237,8.79705,322.87,1.21,1.09,2023-07-07,1227,A,59,6.1NRT,304.78,7.32,D
45.40138,11.24206,321.79,1.02,1.01,2023-07-07,1227,A,64,6.1NRT,305.26,10.65,D
45.66327,12.80691,319.86,1,1,2023-07-07,1227,A,58,6.1NRT,303.3,9.08,D
45.85429,12.27261,324.74,1,1,2023-07-07,1227,A,78,6.1NRT,304.82,12.14,D
45.11277,7.73473,323.48,1.33,1.14,2023-07-07,1227,A,42,6.1NRT,305.12,17,D
45.28183,8.46767,312.73,1.23,1.1,2023-07-07,1227,A,55,6.1NRT,299.01,8.08,D
45.27904,8.45258,326.07,1.23,1.1,2023-07-07,1227,A,79,6.1NRT,298.73,25.16,D
45.96921,12.61318,319.85,1,1,2023-07-07,1227,A,57,6.1NRT,305.36,5.97,D
45.18301,7.71845,318.51,1.32,1.14,2023-07-07,1227,A,62,6.1NRT,301.94,10.34,D
45.59061,9.62036,323.55,1.11,1.05,2023-07-07,1227,A,75,6.1NRT,306.09,12.17,D
45.58824,9.6066,323.08,1.11,1.05,2023-07-07,1227,A,74,6.1NRT,307.79,11.8,D
45.49746,9.0877,325.19,1.15,1.07,2023-07-07,1227,A,47,6.1NRT,305.94,12.77,D
46.0966,12.0873,318.7,1,1,2023-07-07,1227,A,75,6.1NRT,303.34,9.71,D
45.92653,8.45733,312.37,1.2,1.09,2023-07-07,1227,A,38,6.1NRT,299.71,8.72,D
46.56746,5.54053,317.74,1.56,1.23,2023-07-07,1227,A,70,6.1NRT,295.79,20.32,D
46.5634,5.52071,317.22,1.56,1.23,2023-07-07,1227,A,69,6.1NRT,296.93,19.59,D
48.27221,14.33261,331.84,1.11,1.05,2023-07-07,1227,A,55,6.1NRT,308.43,22.42,D
47.75454,8.85987,322.62,1.09,1.04,2023-07-07,1227,A,46,6.1NRT,310.57,11.93,D
47.7724,7.42191,325.1,1.22,1.1,2023-07-07,1227,A,27,6.1NRT,311.98,18.85,D
48.38671,10.03412,323.22,1.02,1.01,2023-07-07,1227,A,50,6.1NRT,311.14,10.36,D
48.69371,8.992,328.66,1.06,1.03,2023-07-07,1227,A,80,6.1NRT,315.03,14.89,D
49.28326,10.90751,326.04,1,1,2023-07-07,1227,A,77,6.1NRT,306.4,14.66,D
49.67455,12.52039,313.61,1.03,1.02,2023-07-07,1227,A,47,6.1NRT,300.61,7.43,D
49.67268,12.50623,313.62,1.03,1.02,2023-07-07,1227,A,47,6.1NRT,299.76,7.76,D
50.16813,10.92115,315.65,1,1,2023-07-07,1227,A,49,6.1NRT,304.02,4.55,D
51.21454,20.91609,313.04,2.37,1.49,2023-07-07,1227,A,68,6.1NRT,294.58,25.13,D
49.65998,6.68843,317.39,1.2,1.09,2023-07-07,1227,A,42,6.1NRT,305.88,8.22,D
48.85191,0.63013,326.7,2.35,1.48,2023-07-07,1229,A,82,6.1NRT,299.42,64.33,D
48.86433,0.62293,323.03,2.35,1.48,2023-07-07,1229,A,78,6.1NRT,297.5,51.95,D
50.71712,9.18479,320.66,1.02,1.01,2023-07-07,1229,A,67,6.1NRT,303.37,11.53,D
50.58134,5.28286,326.04,1.29,1.13,2023-07-07,1229,A,80,6.1NRT,303.38,25.85,D
50.578,5.26552,326.1,1.29,1.13,2023-07-07,1229,A,80,6.1NRT,306.52,26.03,D
51.36245,6.70901,323.23,1.12,1.05,2023-07-07,1229,A,33,6.1NRT,310.96,12.78,D
51.478,7.31378,322.61,1.08,1.04,2023-07-07,1229,A,74,6.1NRT,306.95,12.26,D
51.17293,3.80916,321.14,1.43,1.18,2023-07-07,1229,A,47,6.1NRT,305.79,17.35,D
51.74929,4.18997,342.36,1.34,1.15,2023-07-07,1229,A,86,6.1NRT,303.28,61.32,D
52.16135,5.44436,318.34,1.19,1.08,2023-07-07,1229,A,61,6.1NRT,303.01,11.02,D
52.69338,7.60919,311.51,1.03,1.02,2023-07-07,1229,A,43,6.1NRT,299.3,5.25,D
52.69096,7.59437,316.79,1.04,1.02,2023-07-07,1229,A,68,6.1NRT,302.28,9.94,D
52.23224,4.76368,316.9,1.24,1.11,2023-07-07,1229,A,14,6.1NRT,301.29,9.81,D
53.18799,10.48255,309.72,1.02,1.01,2023-07-07,1229,A,39,6.1NRT,296.97,4.52,D
52.66503,6.7191,317.45,1.08,1.04,2023-07-07,1229,A,69,6.1NRT,305.72,10.48,D
52.68784,6.45804,324.21,1.09,1.04,2023-07-07,1229,A,77,6.1NRT,302.44,16.49,D
52.68514,6.44251,314.82,1.09,1.04,2023-07-07,1229,A,23,6.1NRT,300.81,6.59,D
52.69415,6.43819,319.27,1.09,1.04,2023-07-07,1229,A,30,6.1NRT,301.48,10.09,D
52.82856,7.12897,312.15,1.05,1.02,2023-07-07,1229,A,56,6.1NRT,301.74,5.71,D
53.13348,8.68234,325.49,1,1,2023-07-07,1229,A,0,6.1NRT,312.03,17.09,D
52.96224,7.07665,320.45,1.05,1.02,2023-07-07,1229,A,74,6.1NRT,301.15,13.72,D
53.51741,9.90849,320.04,1.01,1,2023-07-07,1229,A,0,6.1NRT,307.76,8.91,D
53.18022,6.37015,325.15,1.08,1.04,2023-07-07,1229,A,79,6.1NRT,303.89,18.91,D
53.17752,6.3546,329.37,1.08,1.04,2023-07-07,1229,A,83,6.1NRT,302.54,24.81,D
53.19183,5.84652,319.18,1.11,1.05,2023-07-07,1229,A,36,6.1NRT,306.99,10.71,D
36.97013,15.09284,327.33,1,1,2023-07-07,1223,A,37,6.1NRT,310.24,6.95,D
37.00893,14.42398,332.38,1.01,1.01,2023-07-07,1223,A,69,6.1NRT,316.26,11.63,D
36.99871,14.35693,327.38,1.01,1.01,2023-07-07,1223,A,0,6.1NRT,310.5,6.15,D
37.104,14.38407,332.71,1.01,1.01,2023-07-07,1223,A,73,6.1NRT,314.57,12.64,D
37.17509,14.36019,331.79,1.01,1.01,2023-07-07,1223,A,71,6.1NRT,315.43,12.44,D
37.29803,15.12371,331,1,1,2023-07-07,1223,A,47,6.1NRT,312.84,12.11,D
37.29642,15.11265,331.7,1,1,2023-07-07,1223,A,62,6.1NRT,312.76,12.51,D
37.17018,-6.03398,341.38,1.22,1.1,2023-07-07,1403,A,84,6.1NRT,314.89,33.94,D
37.17204,-6.04121,333.19,1.22,1.1,2023-07-07,1403,A,70,6.1NRT,315.49,17.21,D
46.56229,32.86652,305.46,4.5,1.95,2023-07-07,1817,T,64,6.1NRT,287.35,55.59,N
46.57818,32.85632,301.06,4.5,1.95,2023-07-07,1817,T,26,6.1NRT,287.39,32.76,N
46.57973,32.91336,300.67,4.47,1.94,2023-07-07,1817,T,32,6.1NRT,286.99,33.07,N
46.56405,32.86055,307.3,4.5,1.95,2023-07-07,1817,T,71,6.1NRT,287.4,67.72,N
38.34173,26.88119,320.8,1.01,1,2023-07-07,1953,T,100,6.1NRT,296.27,16.15,N
38.34022,26.87005,310.62,1,1,2023-07-07,1953,T,79,6.1NRT,296.65,7.31,N
46.39753,32.84528,321.95,2.22,1.44,2023-07-07,1955,T,100,6.1NRT,291.73,60.91,N
46.41039,32.84363,303.88,2.22,1.44,2023-07-07,1955,T,57,6.1NRT,291.2,16.49,N
46.38866,32.31756,306.81,2.07,1.4,2023-07-07,1955,T,11,6.1NRT,291.03,18.45,N
46.40113,32.31585,316.24,2.07,1.4,2023-07-07,1955,T,66,6.1NRT,291.42,37.36,N
46.40282,32.31035,318.98,2.07,1.4,2023-07-07,1955,T,93,6.1NRT,291.69,44.51,N
46.41529,32.30862,307.16,2.07,1.4,2023-07-07,1955,T,33,6.1NRT,290.87,19.61,N
46.5809,32.89692,304.03,2.24,1.45,2023-07-07,1955,T,58,6.1NRT,291.86,16.49,N
46.57913,32.868,305.6,2.23,1.45,2023-07-07,1955,T,65,6.1NRT,291.68,19.47,N
46.73145,31.8746,301.06,1.98,1.37,2023-07-07,1955,T,37,6.1NRT,289.93,11.19,N
47.03914,33.26292,303.63,2.38,1.49,2023-07-07,1955,T,56,6.1NRT,289.72,19.26,N
47.03741,33.23197,307.51,2.37,1.49,2023-07-07,1955,T,72,6.1NRT,289.84,27.8,N
48.2746,14.34583,305.98,1.93,1.36,2023-07-07,1957,T,66,6.1NRT,292.68,17.27,N
49.68098,18.66326,300.75,1.16,1.07,2023-07-07,1957,T,33,6.1NRT,289.19,6.97,N
52.15627,10.41269,301.65,2.25,1.45,2023-07-07,1957,T,43,6.1NRT,291.5,17.61,N
43.52106,-5.74042,308.45,1.49,1.21,2023-07-07,2133,T,61,6.1NRT,289.74,15.86,N
43.52806,-5.72977,310.12,1.49,1.2,2023-07-07,2133,T,69,6.1NRT,290.29,18.04,N
51.17318,3.81238,309.29,1.52,1.22,2023-07-07,2136,T,77,6.1NRT,288.46,18.19,N
51.7079,-3.1049,312.3,1,1,2023-07-07,2138,T,85,6.1NRT,287.69,12.29,N
51.70591,-3.11893,317.52,1,1,2023-07-07,2138,T,95,6.1NRT,288.23,16.58,N
47.0378,33.2519,300.73,1.06,1.03,2023-07-08,0022,A,33,6.1NRT,289.63,5.09,N
46.79805,33.11974,302.22,1.06,1.03,2023-07-08,0022,A,48,6.1NRT,290.82,5.4,N
46.73083,32.16227,301.59,1.02,1.01,2023-07-08,0022,A,42,6.1NRT,289.69,4.89,N
46.57501,32.89408,305.3,1.05,1.03,2023-07-08,0022,A,64,6.1NRT,291.47,7.44,N
46.40195,32.85645,312.33,1.06,1.03,2023-07-08,0022,A,61,6.1NRT,290.67,11.74,N
46.39603,32.84752,326.28,1.06,1.03,2023-07-08,0022,A,100,6.1NRT,290.79,26.85,N
46.39381,32.86086,306.32,1.06,1.03,2023-07-08,0022,A,59,6.1NRT,288.8,8.01,N
46.38706,32.84439,302.55,1.06,1.03,2023-07-08,0022,A,50,6.1NRT,285.89,5.84,N
38.62678,29.47006,302.42,1.03,1.01,2023-07-08,0024,A,49,6.1NRT,288.15,6.7,N
51.17159,3.82143,312.42,1.2,1.09,2023-07-08,0200,A,85,6.1NRT,290.13,16.76,N
49.35794,6.75193,305.47,1,1,2023-07-08,0200,A,64,6.1NRT,290.55,7.58,N
52.15995,10.40895,308.33,1.04,1.02,2023-07-08,0158,A,74,6.1NRT,289.19,10.72,N
52.15111,10.40508,303.51,1.04,1.02,2023-07-08,0158,A,40,6.1NRT,287.26,7.38,N
51.71065,-3.10475,313.46,2.91,1.63,2023-07-08,0336,A,87,6.1NRT,279.78,67.4,N
51.70861,-3.1105,311.09,2.91,1.63,2023-07-08,0336,A,82,6.1NRT,279.83,59.52,N
37.27037,15.06231,324.43,1.01,1,2023-07-08,0932,T,55,6.1NRT,305.29,7,D
37.39703,13.94943,332.35,1,1,2023-07-08,0932,T,80,6.1NRT,306.92,16.74,D
37.22851,13.70611,325.04,1.01,1,2023-07-08,0932,T,66,6.1NRT,307.64,7.06,D
35.79505,11.0315,313.2,1.16,1.07,2023-07-08,0932,T,57,6.1NRT,302.65,10.84,D
56.49549,31.73782,302.74,1.8,1.32,2023-07-08,0926,T,12,6.1NRT,289.24,8.64,D
56.94921,23.63151,312.77,1.02,1.01,2023-07-08,0926,T,55,6.1NRT,289.46,11.36,D
56.94664,23.64755,311.02,1.02,1.01,2023-07-08,0926,T,53,6.1NRT,286.04,10.28,D
55.54403,29.13412,301.7,1.53,1.22,2023-07-08,0926,T,17,6.1NRT,289.21,4.86,D
53.58402,19.57986,309.51,1.01,1,2023-07-08,0926,T,32,6.1NRT,295.91,5.15,D
51.68542,15.97475,320.92,1.13,1.06,2023-07-08,0926,T,71,6.1NRT,307.6,12.78,D
51.05313,16.20009,311.91,1.1,1.05,2023-07-08,0928,T,54,6.1NRT,301.24,4.98,D
50.11282,22.03192,313.8,1.12,1.05,2023-07-08,0928,T,56,6.1NRT,300.5,6.38,D
50.3417,19.34167,314.99,1,1,2023-07-08,0928,T,63,6.1NRT,302.88,8.27,D
47.0796,33.2834,312.5,4.54,1.96,2023-07-08,0928,T,54,6.1NRT,292.6,48.38,D
47.07842,33.2775,311.39,4.54,1.96,2023-07-08,0928,T,41,6.1NRT,292.75,40.37,D
50.10162,19.07888,319.4,1,1,2023-07-08,0928,T,60,6.1NRT,308.69,10.13,D
51.17121,3.80239,314.21,4.11,1.88,2023-07-08,0928,T,62,6.1NRT,299.57,50.15,D
46.79231,32.38887,314.63,4.19,1.9,2023-07-08,0928,T,56,6.1NRT,282.77,78.62,D
46.78807,32.38239,316.2,4.19,1.9,2023-07-08,0928,T,65,6.1NRT,281.54,91.15,D
48.98239,22.17768,306.97,1.18,1.08,2023-07-08,0928,T,31,6.1NRT,296.58,5.03,D
48.60356,21.18857,318.67,1.11,1.05,2023-07-08,0928,T,35,6.1NRT,303.94,9.61,D
48.2703,14.3437,323.19,1.17,1.08,2023-07-08,0928,T,29,6.1NRT,305.96,14.31,D
44.7123,19.14186,311.49,1.08,1.04,2023-07-08,0928,T,59,6.1NRT,299.11,5.24,D
44.43829,20.69387,314.35,1.24,1.1,2023-07-08,0928,T,45,6.1NRT,299.92,9.52,D
44.43768,20.68708,317.07,1.24,1.1,2023-07-08,0928,T,73,6.1NRT,299.29,13.1,D
44.43499,20.70196,311.22,1.24,1.11,2023-07-08,0928,T,45,6.1NRT,299.16,6.53,D
52.15178,10.40502,311.38,3.6,1.78,2023-07-08,1104,T,49,6.1NRT,299.52,35.7,D
51.17852,3.80687,318.1,1.93,1.36,2023-07-08,1106,T,56,6.1NRT,303.32,18.38,D
50.30042,7.17105,311.65,2.99,1.64,2023-07-08,1106,T,45,6.1NRT,298.14,24.79,D
44.62208,23.19144,309.48,1.2,1.09,2023-07-08,1130,A,41,6.1NRT,293.86,6.25,D
46.49229,34.50583,348.68,1.95,1.36,2023-07-08,1130,A,93,6.1NRT,305.68,116.17,D
46.49037,34.48062,334.16,1.95,1.36,2023-07-08,1130,A,81,6.1NRT,305.53,50.88,D
46.50449,34.50398,359.8,1.95,1.36,2023-07-08,1130,A,99,6.1NRT,308.19,185.68,D
46.50255,34.47876,335.21,1.95,1.36,2023-07-08,1130,A,83,6.1NRT,305.69,55.37,D
46.36535,32.84772,377.53,1.59,1.24,2023-07-08,1130,A,100,6.1NRT,301.83,257.99,D
46.49671,34.49765,374.24,1.95,1.36,2023-07-08,1130,A,100,6.1NRT,307.85,308.12,D
46.36814,32.86081,353.28,1.59,1.24,2023-07-08,1130,A,96,6.1NRT,300.86,113.33,D
46.36637,32.84031,370.6,1.59,1.24,2023-07-08,1130,A,100,6.1NRT,302.15,206.32,D
46.50891,34.4958,330.09,1.95,1.36,2023-07-08,1130,A,51,6.1NRT,306.93,35.53,D
46.37923,32.85882,342.36,1.59,1.24,2023-07-08,1130,A,89,6.1NRT,302.24,69.32,D
46.37745,32.83831,349.02,1.59,1.24,2023-07-08,1130,A,94,6.1NRT,303.51,92.17,D
46.38853,32.83633,333.28,1.59,1.24,2023-07-08,1130,A,81,6.1NRT,302.51,38.08,D
46.40862,32.32705,342.91,1.5,1.21,2023-07-08,1130,A,90,6.1NRT,298.59,64.41,D
46.40678,32.30779,333,1.49,1.21,2023-07-08,1130,A,81,6.1NRT,299.02,35.31,D
46.39977,32.32336,324.75,1.5,1.21,2023-07-08,1130,A,54,6.1NRT,299.42,17.49,D
46.41054,32.32129,340.57,1.5,1.21,2023-07-08,1130,A,88,6.1NRT,298.4,55.25,D
46.57521,32.89468,325.16,1.61,1.25,2023-07-08,1130,A,34,6.1NRT,299.45,23.15,D
46.57341,32.87389,331.45,1.6,1.25,2023-07-08,1130,A,61,6.1NRT,301.25,36.08,D
46.70407,32.69754,325.52,1.58,1.24,2023-07-08,1130,A,74,6.1NRT,301.16,21.76,D
46.70222,32.67712,319.71,1.57,1.24,2023-07-08,1130,A,48,6.1NRT,300.77,10.08,D
46.70537,32.69018,324.7,1.58,1.24,2023-07-08,1130,A,72,6.1NRT,301.51,20.38,D
46.74952,32.68194,323.36,1.58,1.24,2023-07-08,1130,A,71,6.1NRT,303.52,19.36,D
47.42257,33.81188,319.62,1.84,1.33,2023-07-08,1130,A,60,6.1NRT,296.68,17.87,D
47.4275,33.80587,325.1,1.84,1.33,2023-07-08,1130,A,78,6.1NRT,297.41,30.55,D
46.62811,16.29405,315.77,2.31,1.47,2023-07-08,1130,A,69,6.1NRT,300.51,27.8,D
46.62127,16.26562,314.79,2.32,1.47,2023-07-08,1130,A,67,6.1NRT,300.81,24.3,D
48.60946,21.19292,322.38,1.21,1.1,2023-07-08,1132,A,67,6.1NRT,310.28,14.18,D
54.1091,29.09655,308.27,1.36,1.16,2023-07-08,1132,A,32,6.1NRT,295.74,7.56,D
52.6194,16.33605,312.89,1.54,1.22,2023-07-08,1132,A,57,6.1NRT,301.04,11.03,D
52.15849,10.41296,314.62,2.91,1.63,2023-07-08,1132,A,61,6.1NRT,302.66,32.22,D
52.22734,9.31153,311.8,3.25,1.7,2023-07-08,1132,A,55,6.1NRT,296.98,36.02,D
52.21499,9.26842,310.61,3.26,1.71,2023-07-08,1132,A,49,6.1NRT,297.14,31.4,D
52.22474,9.30603,314.02,3.25,1.7,2023-07-08,1132,A,62,6.1NRT,296.9,42.5,D
53.44889,10.17927,310.46,2.68,1.57,2023-07-08,1132,A,44,6.1NRT,299.77,16.2,D
62.60854,21.47365,303.38,1.08,1.04,2023-07-08,1134,A,54,6.1NRT,291.48,4.66,D
59.85311,17.67932,302.78,3.3,1.72,2023-07-08,1104,T,19,6.1NRT,287.31,20.73,D
36.74809,6.25572,324.98,1.04,1.02,2023-07-08,1306,A,59,6.1NRT,307.3,8.91,D
37.87014,12.57944,320.77,2.24,1.45,2023-07-08,1306,A,69,6.1NRT,301.14,21.89,D
37.36642,-6.78408,327.71,3.51,1.76,2023-07-08,1306,A,65,6.1NRT,311.58,57.69,D
39.95068,-0.21572,323.82,1.27,1.12,2023-07-08,1306,A,24,6.1NRT,306.07,9.97,D
39.98314,-0.15028,327.96,1.26,1.11,2023-07-08,1306,A,73,6.1NRT,306.73,17.11,D
38.62155,-6.76271,326.39,3.23,1.7,2023-07-08,1306,A,48,6.1NRT,311.06,28.2,D
38.74822,-7.14534,328.24,3.37,1.73,2023-07-08,1306,A,70,6.1NRT,304.88,68.8,D
43.4435,4.89741,328.68,1.07,1.03,2023-07-08,1308,A,0,6.1NRT,311.54,11.64,D
43.30253,1.53556,317.97,1.02,1.01,2023-07-08,1308,A,67,6.1NRT,301.61,7.11,D
51.48539,6.72184,327.71,1.58,1.24,2023-07-08,1310,A,0,6.1NRT,311.04,22.51,D
52.1509,10.40385,319.35,2.43,1.5,2023-07-08,1310,A,36,6.1NRT,304.42,30.74,D
65.02034,-14.41192,301.7,1.12,1.06,2023-07-08,1314,A,32,6.1NRT,284.94,3.61,D
37.26061,14.58749,305.59,1.06,1.03,2023-07-08,2034,T,64,6.1NRT,293.5,5.67,N
37.67877,12.81311,304.74,1.21,1.09,2023-07-08,2034,T,61,6.1NRT,293.6,5.68,N
37.89559,12.56546,304.66,1.23,1.1,2023-07-08,2034,T,54,6.1NRT,294.58,4.95,N
37.89325,12.55188,310.47,1.24,1.1,2023-07-08,2034,T,78,6.1NRT,294.97,10.21,N
37.8909,12.53819,306.62,1.24,1.11,2023-07-08,2034,T,64,6.1NRT,295.22,6.5,N
45.14674,9.93603,307.29,1.21,1.09,2023-07-08,2036,T,71,6.1NRT,294.69,9,N
45.46468,10.45665,320.35,1.15,1.07,2023-07-08,2036,T,100,6.1NRT,293.31,21.31,N
45.46225,10.44245,308.09,1.15,1.07,2023-07-08,2036,T,73,6.1NRT,292.46,9.16,N
48.27317,14.3399,317.83,1.03,1.02,2023-07-08,2036,T,96,6.1NRT,293.96,14.97,N
48.27143,14.32629,307.98,1.03,1.02,2023-07-08,2036,T,44,6.1NRT,293.77,6.88,N
48.2821,14.33732,306.62,1.03,1.02,2023-07-08,2036,T,43,6.1NRT,293.19,5.8,N
48.28035,14.32371,305.33,1.03,1.02,2023-07-08,2036,T,31,6.1NRT,293.64,4.89,N
49.24274,6.85294,306.09,1.35,1.15,2023-07-08,2036,T,67,6.1NRT,294.21,8.28,N
49.35854,6.74932,306.2,1.35,1.15,2023-07-08,2036,T,67,6.1NRT,294.15,8.69,N
51.17517,16.11933,300.51,1.24,1.11,2023-07-08,2038,T,29,6.1NRT,289.18,6.46,N
51.46053,6.73634,308.05,1.23,1.1,2023-07-08,2038,T,73,6.1NRT,295.3,7.16,N
51.4919,6.73957,309.01,1.22,1.1,2023-07-08,2038,T,75,6.1NRT,296.18,7.44,N
51.48573,6.70588,316.39,1.23,1.1,2023-07-08,2038,T,49,6.1NRT,295.68,14.32,N
52.155,10.4081,327.12,1,1,2023-07-08,2038,T,100,6.1NRT,292.49,25.65,N
52.1529,10.3939,311.7,1,1,2023-07-08,2038,T,83,6.1NRT,291.93,10.86,N
52.48994,4.6126,300.69,1.4,1.17,2023-07-08,2038,T,18,6.1NRT,289.22,6.01,N
52.17064,14.62657,302.04,1.7,1.28,2023-07-09,0105,A,46,6.1NRT,288.14,13.81,N
52.16338,10.41231,305.71,2.73,1.58,2023-07-09,0105,A,65,6.1NRT,288.8,36.56,N
48.61028,21.17981,306.03,1,1,2023-07-09,0105,A,67,6.1NRT,286.19,8.95,N
53.57251,-0.61248,303.81,1.01,1,2023-07-09,0241,A,57,6.1NRT,283.54,7.72,N
51.48918,6.72539,303.19,1.87,1.34,2023-07-09,0241,A,48,6.1NRT,291.23,11.95,N
51.88739,29.33723,315.58,1.23,1.1,2023-07-09,0830,T,36,6.1NRT,298,12.41,D
46.39111,32.31744,315.37,1,1,2023-07-09,0833,T,66,6.1NRT,272.86,13.13,D
45.61578,28.63393,316.17,1.11,1.05,2023-07-09,0833,T,0,6.1NRT,301.13,5.03,D
42.7174,24.16772,310.97,1.62,1.25,2023-07-09,0833,T,39,6.1NRT,299.42,13.5,D
38.67757,29.22767,317.65,1,1,2023-07-09,0835,T,53,6.1NRT,298.58,6.84,D
37.93834,32.58043,338.14,1.23,1.1,2023-07-09,0835,T,89,6.1NRT,297.63,42.16,D
37.91548,32.5826,322.51,1.24,1.1,2023-07-09,0835,T,29,6.1NRT,300.62,12.92,D
34.87307,25.69147,316.1,1.11,1.05,2023-07-09,0835,T,65,6.1NRT,306.06,13.27,D
47.73914,7.43271,314.19,1,1,2023-07-09,1009,T,57,6.1NRT,289.62,7.73,D
46.4723,11.32628,319.86,1.24,1.11,2023-07-09,1009,T,27,6.1NRT,307.03,13.55,D
45.85247,12.27942,317.59,1.4,1.17,2023-07-09,1009,T,63,6.1NRT,301.64,11.69,D
45.76255,12.42557,315.64,1.43,1.18,2023-07-09,1009,T,68,6.1NRT,299.07,11.72,D
45.72806,10.94034,312.88,1.23,1.1,2023-07-09,1009,T,53,6.1NRT,298.99,10.22,D
